慣例,かんれい,custom; precedent; of convention
貴族,きぞく,noble; aristocrat; peer
戯曲,ぎきょく,play; drama
究極,きゅうきょく,ultimate; final; last; eventual
教え,おしえ,teaching; instruction; teachings; precept; lesson; doctrine
教科,きょうか,subject; curriculum
傾斜,けいしゃ,inclination; slant; slope; bevel; list; dip; tilt; lean
激励,げきれい,encouragement
好評,こうひょう,popularity; favorable reputation; favourable reputation
行員,こういん,bank clerk
合成,ごうせい,composition; synthesis / composite; compound; synthetic; mixed; combined / (function) composition
最善,さいぜん,the very best; utmost
雑貨,ざっか,miscellaneous goods; general goods; sundries
仕様,しよう,way; method; means; resource; remedy / (technical) specification
歯科,しか,dentistry
実業家,じつぎょうか,businessman; industrialist
祝賀,しゅくが,celebration; congratulations
盾,たて,shield; buckler; escutcheon; pretext
承諾,しょうだく,consent; approval; acceptance; agreement; compliance
心情,しんじょう,sentiment; emotions; one's feelings; one's heart
申し出,もうしで,proposal; request; claim; report; notice; offer
親しむ,したしむ,to be intimate with; to befriend
精密,せいみつ,precise; exact; detailed; accurate; minute; close
切実,せつじつ,earnest; sincere; acute; keen; fervent / pressing; urgent; serious; severe / pertinent; appropriate
先着,せんちゃく,arriving first
組み込む,くみこむ,to insert; to include; to incorporate; to cut in (printing)
対談,たいだん,talk; dialogue; conversation
台本,だいほん,script; libretto; scenario
大方,おおかた,large part; greater part; majority / people in general; general public; public at large / mostly; for the most part; almost; nearly / probably; maybe; perhaps
恥,はじ,shame; embarrassment; disgrace
蓄積,ちくせき,accumulation; accumulate; store
徴収,ちょうしゅう,"collection (of fees, taxes, etc.); levy"
追跡,ついせき,chase; pursuit; tracking; stalking / following up; tracing
訂正,ていせい,correction; revision; amendment
適応,てきおう,adaptation; accommodation; conformity
投入,とうにゅう,"throwing into; inserting; depositing / investment; putting in (personnel, etc.) / release of a product / making (an electrical circuit)"
同居,どうきょ,coexistence; living together
内陸,ないりく,inland
難,なん,difficulty; trouble; hardship / accident; disaster; danger / fault; defect / criticism
入手,にゅうしゅ,acquisition; obtaining; coming to hand
入浴,にゅうよく,bathing / to bathe; to take a bath; to enter a bath
納入,のうにゅう,"payment (taxes, fees, etc.) / supply (of goods); delivery"
配布,はいふ,distribution
罰,ばち,(divine) punishment; curse; retribution
比重,ひじゅう,specific gravity; relative density / relative importance; weight
肥料,ひりょう,manure; fertilizer; fertiliser
負傷,ふしょう,injury; wound
歩み,あゆみ,walking / progress; advance
膨張,ぼうちょう,expansion; swelling; increase; growth
本場,ほんば,home; habitat; center; centre; best place / authentic; genuine
膜,まく,membrane; film
猛烈,もうれつ,fierce; intense; severe; violent; strong; vehement; terrific; terrible
有望,ゆうぼう,good prospects; full of hope; promising
落ち込む,おちこむ,"to feel down; to feel sad; to be depressed; to be in low spirits / to be in a slump (business, economy, etc.); to be in an unfavourable condition / to fall into (e.g. a hole)"
林業,りんぎょう,forestry
はす,蓮,sacred lotus (Nelumbo nucifera); Indian lotus; lotus / rose of Sharon (Hibiscus syriacus)
連中,れんちゅう,company; lot; bunch; gang; pack; those guys; group / troupe; company (of musicians)
朗読,ろうどく,reading aloud; recitation
俺,おれ,I; me
助言,じょげん,advice; suggestion
生かす,いかす,"to make (the best) use of; to put to good use; to leverage (skills, attributes, experience, etc.); to capitalise on (experience, etc.) / to let live; to keep alive / to revive; to resuscitate; to bring back to life / to restore (a deleted passage; in proofreading)"
区画,くかく,division; section; compartment; block; plot; lot; partition; boundary
仕上げ,しあげ,end; finishing touches; being finished
探検,たんけん,exploration; expedition
並,なみ,"average; medium; common; ordinary / mid-grade (item); regular grade / same level as; equal to; equivalent to; on par with / each (e.g. month); every / row of (teeth, houses, etc.); line of"
図る,はかる,to plan; to attempt; to devise / to plot; to conspire; to scheme / to aim for; to strive for; to work towards; to seek / to deceive; to trick; to take in
膨れる,ふくれる,to swell (out); to expand; to be inflated; to distend; to bulge / to get cross; to get sulky; to pout
頼み,たのみ,request; favor; favour / reliance; dependence; trust; hope
衣類,いるい,clothes; clothing; garments
闇,やみ,darkness; the dark; dark / bewilderment; despair; hopelessness / black-marketeering; shady; illegal; under-the-table
育ち,そだち,breeding; growth
一様,いちよう,uniform; equal; even; the same; identical / common; ordinary; usual
鉛,なまり,lead (Pb)
家畜,かちく,domestic animals; livestock; cattle
荷,に,load; baggage; cargo; freight; goods / burden; responsibility
街道,かいどう,highway (esp. one existing from the Edo period); main road / highway (e.g. to success); path (to becoming ...)
気楽,きらく,carefree; comfortable; at ease / easygoing; happy-go-lucky
休戦,きゅうせん,cease-fire; truce; armistice
共働き,ともばたらき,(husband and wife) both working; dual income
強行,きょうこう,forcing; enforcement / forced; enforced
郷里,きょうり,birth-place; home town
区切り,くぎり,punctuation; pause; juncture / end; (place to) stop
経路,けいろ,course; route; path; channel / process; means
結晶,けっしょう,"crystal; crystallization; crystallisation / fruits (of labor, union, etc.)"
原子,げんし,atom
厳密,げんみつ,strict; close; precise; scrupulous
口頭,こうとう,oral; verbal; parol
合致,がっち,agreement; concurrence; conformance; compliance
差額,さがく,balance; difference; margin
再現,さいげん,reappearance; reemergence; return; revival / reproduction; reenactment; recreation
策,さく,plan; policy; means; measure; stratagem; scheme
産婦人科,さんふじんか,maternity and gynaecology department (gynecology); department of obstetrics and gynaecology (gynecology)
産物,さんぶつ,product; produce / result; fruit
磁気,じき,magnetism
自在,じざい,freely; at will
手本,てほん,copybook / model; pattern
所定,しょてい,prescribed; designated; appointed; fixed
助け,たすけ,assistance; help; aid; support; reinforcement
小柄,こがら,small build; small stature; petite / small pattern
招き,まねき,invitation
心がけ,こころがけ,(mental) attitude; way of thinking; attention; care; prudence; intention
振り,ふり,"swing; shake; wave; swinging / appearance; behaviour / pretence (pretense); show; pretending (to) / going to restaurant, hotel etc. without a reservation or introduction / move (dance); postures / lead in (e.g. to a running joke, asking a question); lead up / unsewn part of a hanging sleeve on a traditional Japanese woman's garment / counter for swords, blades, etc. / not wearing underwear or pants"
人情,にんじょう,humanity; empathy; kindness; sympathy / human nature; common sense; customs and manners
迅速,じんそく,quick; fast; rapid; swift; prompt; streamlined; expedited; expeditious
成熟,せいじゅく,maturity; ripeness
静止,せいし,stillness; repose; standing still
素早い,すばやい,fast; quick; prompt; nimble; agile / quick (to understand); sharp (judgement)
阻む,はばむ,to keep someone from doing; to stop; to prevent; to check; to hinder; to obstruct; to oppose; to thwart
壮大,そうだい,magnificent; grand; majestic; splendid
待望,たいぼう,waiting expectantly; waiting eagerly; looking forward to / long-awaited
着目,ちゃくもく,attention; giving one's attention; focusing
転じる,てんじる,to turn; to shift; to alter; to distract
伝達,でんたつ,"transmission (e.g. news, chemical signals, electricity); communication; delivery; conveyance; transfer; relay; propagation; conduction"
特産,とくさん,being produced in a particular region; local specialty
燃焼,ねんしょう,burning; combustion
悩ます,なやます,to afflict; to torment; to harass; to molest
版,はん,edition; version; printing; impression; implementation (e.g. software) / plate; block; cast / editions of a publication
否決,ひけつ,rejection; negation; voting down
描写,びょうしゃ,depiction; description; portrayal
不景気,ふけいき,economic slump; hard times; recession; depression / poor (business); dull; slack; inactive / gloomy; cheerless; dismal
負う,おう,to bear; to carry on one's back / to take responsibility for; to accept a duty / to be injured / to owe
捕獲,ほかく,capture; seizure
峰,みね,peak; summit; ridge; top / back of a blade
味わい,あじわい,flavour; flavor; taste / charm; appeal; interest; meaning; significance
未婚,みこん,unmarried; not yet married
未知,みち,not yet known; unknown; strange
密度,みつど,density
無用,むよう,useless; futile / unnecessary; needless / not on business; unrelated; unauthorised; unauthorized / prohibited; banned; forbidden
模索,もさく,groping (for); exploring for a solution
役職,やくしょく,post; official position / managerial position; executive position
利点,りてん,advantage; point in favor; point in favour
旅券,りょけん,passport
暦,こよみ,calendar; almanac
露骨,ろこつ,open; unconcealed; undisguised; blatant; plain; frank / broad; lewd; indecent; crude
一筋,ひとすじ,"one long straight object (e.g. strand of hair, beam of light, wisp of smoke) / a single bloodline / earnest; resolute; intent; devoted / ordinary; common"
値引き,ねびき,price reduction; discount
控え室,ひかえしつ,waiting room; anteroom; antechamber; green room
前売り,まえうり,advance sale; booking
領海,りょうかい,territorial waters
高,たか,quantity; amount; volume; number; amount of money
過ち,あやまち,fault; error; indiscretion; faux pas
解剖,かいぼう,dissection; autopsy / analysis
貝殻,かいがら,seashell; shell
外観,がいかん,outward appearance; exterior appearance; outward show; looks
勧め,すすめ,recommendation; advice; suggestion; encouragement
勧誘,かんゆう,invitation; solicitation; canvassing; canvasing; inducement; persuasion; encouragement
幹線,かんせん,main line; trunk line
竿,さお,"rod; pole / neck (of a shamisen, etc.); shamisen / beam (i.e. the crossbar of a balance) / single line (esp. as a flying formation for geese) / penis / counter for flags (on poles); counter for long, thin Japanese sweets (e.g. youkan)"
顔つき,かおつき,(outward) looks; features; face; countenance; expression
義理,ぎり,duty; sense of duty; honor; honour; decency; courtesy; debt of gratitude; social obligation / in-law; relation by marriage
弓,ゆみ,"bow (and arrow) / archery / bow (for a violin, etc.)"
救い,すくい,help; aid; relief; (religious) salvation; (Christian) grace; providence
許容,きょよう,permission; pardon
凶作,きょうさく,bad harvest; poor crop
近づく,ちかづく,to approach; to draw near; to get close / to get acquainted with; to get closer to; to get to know
経る,へる,to pass; to elapse; to go by / to pass through; to go through / to experience; to go through; to undergo
茎,くき,stalk; stem
見地,けんち,point of view
賢明,けんめい,wise; sensible; well-advised; intelligent; sagacious; prudent
護衛,ごえい,guard; convoy; escort
交互,こうご,mutual; reciprocal; alternate
再会,さいかい,another meeting; meeting again; reunion
歳,さい,-years-old
細工,さいく,work; craftsmanship; tactics; trick
財,ざい,fortune; riches / goods / incorporated foundation
残酷,ざんこく,cruelty; harshness
時差,じさ,time difference
主食,しゅしょく,staple food
受身,うけみ,the defensive / passive attitude; passivity; passiveness / the passive; passive voice / ukemi (the art of falling safely)
従事,じゅうじ,engaging in (work); pursuing (e.g. studies); following (a profession); being involved in
獣,けもの,beast; brute; animal
宿命,しゅくめい,fate; destiny; predestination
出世,しゅっせ,success in life; getting ahead; successful career; promotion; climbing the corporate ladder; eminence
出直し,でなおし,adjustment; touch up
出費,しゅっぴ,expenses; disbursements
処罰,しょばつ,punishment; penalty
心がける,こころがける,to keep in mind; to bear in mind; to try; to aim to do; to endeavor; to endeavour
心地,ここち,feeling; sensation; mood / sensation of doing
新婚,しんこん,newly-wed
進化,しんか,evolution; progress
制する,せいする,"to hold back (e.g. emotions); to rein in (e.g. a horse, unruly people); to bridle / to get the better of / to control; to command"
聖書,せいしょ,Bible; scriptures
全盛,ぜんせい,height of prosperity
像,ぞう,image; figure; statue; picture; portrait / figure; form; shape; appearance / image
大金,たいきん,large amount of money; great cost
地形,ちけい,terrain; geographical features; topography
地主,じぬし,landowner; landlord
痛む,いたむ,to hurt; to ache; to feel a pain / to be injured; to be spoiled (e.g. food); to be damaged
天体,てんたい,heavenly body; celestial body; astronomical object
転落,てんらく,fall; tumble; spill; plunge; dive / degradation; comedown; demotion; slump
到達,とうたつ,reaching; attaining; arrival
尿,にょう,urine
任す,まかす,to entrust; to leave to a person
把握,はあく,grasp; catch; understanding
迫害,はくがい,persecution; oppression
母校,ぼこう,alma mater
放出,ほうしゅつ,release; emission; ejection
牧師,ぼくし,pastor; minister; clergyman; reverend
免除,めんじょ,exemption; exoneration; discharge
目つき,めつき,look; expression of the eyes; eyes
野心,やしん,ambition; aspiration / sinister designs; treachery
抑圧,よくあつ,check; restraint; oppression; suppression
欲望,よくぼう,desire; appetite; lust
落ち着き,おちつき,calmness; composure; presence of mind / stability; steadiness
流し,ながし,"sink (e.g. kitchen) / cruising (e.g. taxi); strolling (entertainer, musician, etc.) / washing area in a Japanese-style bath / back-washing service (in a public bath) / floating (something on water); setting adrift; washing away"
了,りょう,finish; completion; understanding
良心,りょうしん,conscience
類似,るいじ,resemblance; similarity; analogous; quasi / to resemble; to be similar; to be alike
和風,わふう,Japanese style / light wind; moderate breeze
惑星,わくせい,planet
情緒,じょうちょ,emotion; feeling / atmosphere; mood; spirit
付き,つき,furnished with; including / attached to / impression; appearance / luck / sociality / under; assistant (e.g. to a manager) / soup base
問屋,とんや,wholesale store; wholesale dealer; wholesaler
大げさ,おおげさ,grandiose; exaggerated
交わす,かわす,"to exchange (messages, greetings, arguments, etc.) / to intersect; to cross; to interlace / ... with one another; ... to each other"
起源,きげん,origin; beginning; rise
軌範,きはん,model; standard; pattern; norm; criterion; example
小売,こうり,retail
慎む,つつしむ,to be careful; to be discreet / to do in moderation; to refrain (from overdoing); to abstain / to be reverent / to be purified; to be chaste
刺,とげ,"thorn; spine; prickle / splinter (esp. lodged in one's flesh); hard sharp item (esp. lodged in one's throat, e.g. fish bone) / biting words"
普遍,ふへん,universal; general; ubiquitous; omnipresent
付録,ふろく,appendix; supplement; annex; extra (of a newspaper or magazine)
割り当て,わりあて,allotment; assignment; allocation; quota; rationing / allocation
まし,増し,better; less objectionable; preferable / more; increase; extra / increase; growth
お世辞,おせじ,flattery; compliment
悪者,わるもの,bad fellow; rascal; ruffian; scoundrel
圧迫,あっぱく,pressure / oppression; suppression
安静,あんせい,rest; quiet; repose
暗示,あんじ,hint; suggestion
案の定,あんのじょう,just as one thought; as usual; sure enough
異性,いせい,the opposite sex / isomerism
一概に,いちがいに,unconditionally; as a rule
一同,いちどう,all present; all concerned; all of us
一部分,いちぶぶん,part; portion; section
印鑑,いんかん,stamp; seal
引き起こす,ひきおこす,to cause; to induce; to bring about; to provoke / to pull upright; to help up (e.g. a fallen person)
引き取る,ひきとる,to take over; to take back; to collect; to claim / to take charge of; to take custody of; to look after; to take care of; to adopt / to retire to a private place; to withdraw; to get out
引きずる,ひきずる,to drag along; to pull / to force someone along / to prolong; to drag out / to influence strongly; to seduce
引っ掛ける,ひっかける,to hang (something) on (something); to throw on (clothes) / to hook; to catch; to trap; to ensnare / to cheat; to evade payment; to jump a bill / to drink (alcohol) / to splash someone (with) / to hit the ball off the end of the bat
陰気,いんき,gloomy; dismal; miserable; melancholy / spirit of yin
雨具,あまぐ,rain gear
雨天,うてん,rainy weather
営む,いとなむ,"to run (a business); to operate; to conduct; to practice (law, medicine, etc.) / to carry out; to perform; to lead (a life) / to hold (a Buddhist or Shinto ceremony)"
栄える,さかえる,to prosper; to flourish
英字,えいじ,English letter; alphabetic character
液,えき,liquid; fluid
閲覧,えつらん,inspection; reading; perusal / browsing (the web)
円満,えんまん,harmonious; peaceful; happy; amicable; smooth; free from trouble
延べ,のべ,"futures / credit (buying) / stretching / total (preceding counter, unit, etc.); aggregate; gross"
沿う,そう,"to run along; to run beside; to stick to (a line) / to follow (a policy, plan, etc.); to act in accordance with; to align with"
沿線,えんせん,along railway line
演じる,えんじる,to perform (a play); to play (a part); to act (a part); to commit (a blunder)
演ずる,えんずる,to perform; to play
縁側,えんがわ,veranda; porch; balcony; open corridor / bone at the base of a fin; meat at the base of a fin (esp. of a flatfish)
縁談,えんだん,marriage proposal; marriage talks
遠ざかる,とおざかる,to go away; to become more distant; to fade away; to die away / to be estranged
遠方,えんぽう,long way; distant place
甥,おい,nephew
臆病,おくびょう,cowardice; timidity
下調べ,したしらべ,preliminary investigation; preparation
下痢,げり,diarrhoea; diarrhea
化ける,ばける,"to take the form of (esp. in ref. to a spirit, fox, raccoon dog, etc.); to assume the shape of; to turn oneself into; to transform oneself into / to disguise oneself as / to change radically; to metamorphose / to improve unexpectedly and dramatically (esp. of an actor, artist, rikishi, etc.)"
なんだか,何だか,(a) little; somewhat; somehow
なんて,何て,how ..!; what ..! / what (questioning)
家出,いえで,running away from home; elopement / outing; going out / becoming a Buddhist monk; entering the priesthood
果たす,はたす,to accomplish; to achieve; to carry out; to fulfill; to fulfil; to realize; to execute; to perform; to do / to do ... completely; to do ... entirely
火花,ひばな,spark
火星,かせい,Mars (planet)
花びら,はなびら,(flower) petal
花粉,かふん,pollen
荷造り,にづくり,packing; baling; crating
貨幣,かへい,money; currency; coinage
快い,こころよい,pleasant; agreeable; comfortable; refreshing
改まる,あらたまる,to be renewed; to change / to be improved; to be reformed; to be revised; to be corrected / to stand on ceremony; to be formal / to take a turn for the worse (of an illness); to take a serious turn
海運,かいうん,maritime; marine transportation
海抜,かいばつ,height above sea level
海流,かいりゅう,ocean current
崖,がけ,cliff; precipice
該当,がいとう,corresponding to; being applicable to; being relevant to; coming under; falling under; fulfilling (requirements); meeting (conditions); qualifying for
格,かく,status; position; rank / method; way; style / rule; regulation; law / grammatical case / figure (syllogism)
覚え,おぼえ,memory; sense; experience
学説,がくせつ,theory
楽譜,がくふ,score; sheet music
あご,顎,chin; jaw
掛け,かけ,"credit / money owed on an account; bill / hot noodles in broth / proportion (of wholesale price, as tenths of list price) / in the midst of / rest; rack; hanger"
滑らか,なめらか,"smooth (of a surface); glassy; velvety; soft / smooth (of an action, proceedings, etc.); fluent (speech); fluid; trouble-free / continuously differentiable"
滑稽,こっけい,funny; comical; humorous; laughable / ridiculous; silly; absurd
寒気,かんき,chill; the shivers; shivering fit / cold; coldness; cold air
慣らす,ならす,to accustom; to train (e.g. one's ear) / to tame; to domesticate; to train (an animal)
慣れ,なれ,practice; practising; experience
慣習,かんしゅう,usual (historical) custom
漢語,かんご,Japanese word of Chinese origin; Sino-Japanese word / (ancient) Chinese language
甘える,あまえる,to behave like a spoiled child; to fawn on / to take advantage of; to presume upon (e.g. another's benevolence); to depend on
緩む,ゆるむ,"to become loose; to slacken (e.g. rope) / to become less tense; to relax; to let one's guard down / to slacken (e.g. coldness, supervision); to become lax / to become softer (e.g. ground, facial expression); (of ice) to partially melt / to decrease (e.g. speed) / (of a market price) to go down slightly"
丸める,まるめる,to make round; to roll up; to curl up / to seduce; to cajole; to explain away / to round off (a fraction) / to lump together
がん,癌,cancer
眼科,がんか,ophthalmology
頑固,がんこ,stubborn; obstinate; pigheaded
頑丈,がんじょう,solid; firm; stout; burly; strong; sturdy
願書,がんしょ,(written) application; application form; written request; written petition
器官,きかん,"organ (of body, plant, etc.)"
奇数,きすう,odd number
期末,きまつ,end of term
帰京,ききょう,returning to Tokyo / returning to the capital
気兼ね,きがね,constraint; reserve; feeling hesitant; being afraid of troubling someone
気質,きしつ,disposition; temperament; nature; mentality; spirit; character; trait; turn of mind
汽船,きせん,steamship; steamboat; steamer
脚色,きゃくしょく,dramatization (e.g. of a novel); dramatisation; adaptation / dramatization; embellishment; exaggeration; embroidery
逆立ち,さかだち,handstand; headstand / being upside down; being in reverse
丘陵,きゅうりょう,hill
久しい,ひさしい,long (time); long-continued; old (story)
休学,きゅうがく,temporary absence from school
及び,および,and; as well as
窮屈,きゅうくつ,narrow; tight; cramped / formal; stiff; strict; ceremonious; rigid / constrained; uncomfortable / tight (e.g. finances)
拒絶,きょぜつ,refusal; rejection
漁村,ぎょそん,fishing village
共稼ぎ,ともかせぎ,(husband and wife) earning a living together
叫び,さけび,shout; scream; outcry
境遇,きょうぐう,one's circumstances; environment; situation (in life)
強いる,しいる,to force; to compel; to coerce
強まる,つよまる,to get strong; to gain strength
脅す,おどす,to threaten; to menace; to frighten (into doing)
郷愁,きょうしゅう,nostalgia; homesickness
驚異,きょうい,wonder; miracle; amazement; prodigy
仰ぐ,あおぐ,to look up (at) / to look up to; to respect; to revere / to ask for (e.g. guidance); to seek; to turn to (someone) for / to depend on; to rely on / to gulp down; to quaff; to drink
極楽,ごくらく,Sukhavati (Amitabha's Pure Land) / paradise
勤め先,つとめさき,place of work
勤勉,きんべん,diligent; industrious
禁じる,きんじる,to prohibit
禁ずる,きんずる,to forbid; to suppress
禁物,きんもつ,taboo; forbidden thing
近視,きんし,myopia; shortsightedness; nearsightedness
吟味,ぎんみ,close examination; careful selection; testing; scrutiny / examination of criminal charges / reciting and appreciating traditional poetry
苦しめる,くるしめる,to torment; to pain; to inflict (physical) pain; to hurt / to harass; to cause (emotional) pain; to afflict; to distress; to bother; to trouble; to stump; to baffle
駆ける,かける,"to run (race, esp. horse); to dash / to gallop (one's horse); to canter / to advance (against one's enemy)"
駆け足,かけあし,running fast; double time / cantering / doing things in a hurry
愚か,おろか,foolish; stupid
愚痴,ぐち,"idle complaint; grumble / moha (ignorance, folly)"
空腹,くうふく,empty stomach; hunger
屈折,くっせつ,"bending; indentation / refraction / inflection / warping (e.g. of opinion, reasoning, etc.); distortion"
群がる,むらがる,to swarm; to gather
軍艦,ぐんかん,warship; battleship
携わる,たずさわる,to engage in; to participate in; to take part in; to be involved in
継ぐ,つぐ,"to succeed (a person, to a position, etc.); to inherit; to take over; to follow / to patch (clothes); to mend; to repair / to add (e.g. charcoal to the fire); to replenish with; to feed with; to follow up with (e.g. remarks); to gather (one's breath)"
警部,けいぶ,police inspector
軽快,けいかい,light (of movements); nimble; sprightly; springy / light-hearted; cheerful; buoyant; jaunty; casual (e.g. clothing); rhythmical (e.g. melody) / taking a turn for the better (of an illness); receding of symptoms; recovery; convalescence
軽蔑,けいべつ,scorn; disdain; contempt
軽率,けいそつ,rash; thoughtless; careless; hasty; imprudent
欠乏,けつぼう,want; shortage; famine
結合,けつごう,combination; union; binding; catenation; coupling; joining / bond
月謝,げっしゃ,monthly tuition fee
月並み,つきなみ,every month / trite; commonplace; conventional; hackneyed
倹約,けんやく,thrift; economy; frugality
健やか,すこやか,vigorous; healthy; sound
一部,いちぶ,one part; one portion; one section; some / one copy (e.g. of a document)
課題,かだい,subject; theme; issue; matter / homework; assignment / task; challenge; problem; question
会見,かいけん,interview; audience; meeting; (viewing) party
会談,かいだん,conversation; conference (usu. between important people); discussion; interview
改革,かいかく,reform; reformation; reorganization
開発,かいはつ,development; exploitation
外相,がいしょう,Foreign Minister
株式,かぶしき,stock (company)
幹部,かんぶ,management; (executive) staff; leaders; leadership; top brass; upper echelons
危機,きき,crisis; critical situation; emergency; pinch
機構,きこう,mechanism; organization; organisation
規制,きせい,regulation; (traffic) policing; control; restriction
規模,きぼ,scale; scope; plan; structure
協議,きょうぎ,conference; consultation; discussion; negotiation
恐れ,おそれ,fear; horror; anxiety; concern; uneasiness
業者,ぎょうしゃ,trader; dealer; businessman; vendor; supplier; manufacturer / fellow trader; people in the same trade
軍事,ぐんじ,military affairs
決議,けつぎ,resolution; vote; decision
見方,みかた,"viewpoint; point of view / way of understanding; way of appreciating; how to look at something (e.g. noh, train schedule)"
原則,げんそく,principle; general rule
現地,げんち,actual place; local; on-site
交渉,こうしょう,negotiations; discussions / connection
行政,ぎょうせい,administration; governance; the authorities; authority
合意,ごうい,agreement; consent; mutual understanding; accord; consensus
国連,こくれん,United Nations; UN
財政,ざいせい,public finance / financial affairs; financial situation
削減,さくげん,cut; reduction; curtailment
支持,しじ,support; backing; endorsement; approval / support; holding up; propping
施設,しせつ,"institution; establishment; facility / home (for elderly, orphans, etc.)"
資金,しきん,funds; capital
事業,じぎょう,project; enterprise; business; industry; operations; venture; service / act; deed; conduct
首脳,しゅのう,head; leader; top / important part
従来,じゅうらい,up to now; so far / traditional; conventional; usual; existing
初,はつ,first; new
情勢,じょうせい,state of things; state of affairs; condition; situation; circumstances
条約,じょうやく,treaty; pact; convention; agreement
職員,しょくいん,staff member; personnel
審議,しんぎ,deliberation
推進,すいしん,propulsion; drive / promotion (e.g. of a government policy); furtherance; implementation
勢力,せいりょく,influence; power; might; strength; potency; force; energy
政権,せいけん,(political) administration; political power
政策,せいさく,political measures; policy
宣言,せんげん,declaration; proclamation; announcement
選挙,せんきょ,election
措置,そち,measure; step; action
捜査,そうさ,search (esp. in criminal investigations); investigation; inquiry; enquiry
総会,そうかい,general meeting
対応,たいおう,"correspondence (to); equivalence / suitability; coordination; matching; being appropriate (for) / dealing with; coping with; response; reception; reaction / compatibility (with technology, software, etc.); capability; support (for)"
大幅,おおはば,big; large; drastic; substantial / full-width cloth (approx. 72 cm wide for traditional Japanese clothing; approx. 140 cm wide for Western clothing)
地元,じもと,home area; home town / local
調べ,しらべ,investigation; inspection; examination / tune; note; melody
投資,とうし,investment
動き,うごき,movement; move; motion / trend; development; change; fluctuation
内閣,ないかく,cabinet (of a government); ministry
派遣,はけん,dispatch; despatch; deployment / temporary employee (esp. from an agency); temporary worker; agency temp
背景,はいけい,background; scenery; backdrop; setting; circumstance; context / backing; support (from behind the scenes)
発言,はつげん,statement; remark; observation; utterance; speech; proposal
判決,はんけつ,judicial decision; judgement; judgment; sentence; decree
不況,ふきょう,recession; depression; slump
部門,ぶもん,division (of a larger group); branch; field; class (subclass); group; category; department
保護,ほご,protection; safeguard; guardianship; custody; patronage / preservation; conservation
報道,ほうどう,information; report; journalism; news / to report
防衛,ぼうえい,defense; defence; protection
民主,みんしゅ,democracy; popular sovereignty / democratic
野党,やとう,opposition party; political opposition; opposition
与党,よとう,ruling party; government party; party in power; government
領土,りょうど,dominion; territory; possession
連邦,れんぽう,commonwealth; federation of states; confederation; union
意向,いこう,intention; idea; inclination
おす,雄,male (animal)
総合,そうごう,synthesis; coordination; putting together; integration; composite / comprehensive
取引,とりひき,transactions; dealings; business
見通し,みとおし,unobstructed view; perspective; visibility; vista / forecast; outlook; prospect; prediction / insight; foresight
民族,みんぞく,people; race; nation; ethnic group; ethnos
運営,うんえい,management; administration; operation
映像,えいぞう,reflection; image; picture (e.g. on a television); shot / video; film; footage; clip; video recording / image in one's mind; mental picture
開催,かいさい,"holding (a conference, exhibition, etc.); opening; hosting (e.g. the Olympics)"
核,かく,pit (of a fruit); stone / core / nucleus; nuclear / nuclear weaponry / kernel
確保,かくほ,guarantee; maintain; ensure; insure; secure; reservation
革命,かくめい,revolution / 58th year of the sexagenary cycle (in Onmyōdō)
官僚,かんりょう,bureaucrat; government official; bureaucracy
監視,かんし,monitoring; watching; observation; surveillance; guarding; inspection
緩和,かんわ,relief; mitigation; alleviation; relaxation; softening
関税,かんぜい,tariff (import tax); duty; customs
企画,きかく,planning; project; plan; design
協会,きょうかい,association; society; organization; organisation
協定,きょうてい,arrangement; pact; agreement
業,ごう,karma (i.e. actions committed in a former life)
緊急,きんきゅう,urgency; emergency
決算,けっさん,settlement of accounts; closing accounts; financial results; reporting (of accounts)
決勝,けっしょう,decision of a contest; finals (in sports)
権力,けんりょく,(political) power; authority; influence
雇用,こよう,employment (long term); hire
公演,こうえん,public performance / exhibition in a foreign country
公開,こうかい,"opening to the public; making available to the public; putting on display; exhibiting; showing (play, movie, etc.); holding (interview, etc.); open; public"
構想,こうそう,plan; plot; idea; conception; vision; scheme
行為,こうい,act; deed; conduct
購入,こうにゅう,purchase; buy
国防,こくぼう,national defence; national defense
黒字,くろじ,(being in) the black; surplus / black letter
採用,さいよう,use; adoption; acceptance / appointment; employment; engagement; recruitment
作戦,さくせん,tactics; strategy / military operation; naval operation
死,し,death; decease / death penalty (by strangulation or decapitation) / (an) out
資産,しさん,property; fortune; means; assets
治療,ちりょう,medical treatment; cure
自己,じこ,self; oneself
自信,じしん,self-confidence; confidence (in oneself)
実態,じったい,true state; actual condition; reality
主催,しゅさい,sponsorship (i.e. conducting under one's auspices); promotion; organizing; organising; hosting; staging
取材,しゅざい,news coverage; collecting data (e.g. for an article); covering (something for media) / interview
処分,しょぶん,disposal; throwing away; selling off / dealing with (a problem); measure / punishment; penalty / putting down (e.g. diseased animal)
所得,しょとく,income; earnings
勝利,しょうり,victory; triumph; conquest; success; win
上昇,じょうしょう,rising; ascending; climbing
新人,しんじん,new face; newcomer; rookie; fresh recruit / modern humans (from Cro-Magnon man onwards)
進出,しんしゅつ,advance (into a new market or stage of progress); launching (a new career or venture); expanding (into a new market); stepping forward; emerging
人民,じんみん,people; public
世代,せだい,generation; the world; the age
制裁,せいさい,sanctions; punishment
成果,せいか,(good) result; outcome; fruits (of one's labors); product; accomplishment
正常,せいじょう,normalcy; normality; normal
声明,せいめい,declaration; statement; proclamation
